127.0.0.1 - - [03/Dec/2021:13:41:23 +0000] GET /cpanel/managedocumentclasses HTTP/1.1 200 19740
127.0.0.1 - - [03/Dec/2021:13:41:29 +0000] GET /cpanel/permissions?classid=5 HTTP/1.1 200 9110
127.0.0.1 - - [03/Dec/2021:13:41:58 +0000] POST /cpanel/setpermissions HTTP/1.1 200 19959
127.0.0.1 - - [03/Dec/2021:13:42:06 +0000] GET /logout HTTP/1.1 200 2476
127.0.0.1 - - [03/Dec/2021:13:42:08 +0000] GET / HTTP/1.1 200 3297
127.0.0.1 - - [03/Dec/2021:13:42:12 +0000] POST /login HTTP/1.1 302 -
127.0.0.1 - - [03/Dec/2021:13:42:12 +0000] GET /console HTTP/1.1 200 7017
127.0.0.1 - - [03/Dec/2021:13:42:12 +0000] GET /console/profilepicture?size=medium&username=TRPUSER1 HTTP/1.1 200 3947
127.0.0.1 - - [03/Dec/2021:13:42:15 +0000] GET /console/opendocumentclass?classid=5 HTTP/1.1 200 4281
127.0.0.1 - - [03/Dec/2021:13:42:18 +0000] GET /console/newdocument HTTP/1.1 200 4715
127.0.0.1 - - [03/Dec/2021:13:42:20 +0000] GET /console/newdocument?classid=5 HTTP/1.1 200 8249
127.0.0.1 - - [03/Dec/2021:13:43:47 +0000] GET /console/autocomplete?&term=TEJ%20RAJ%20%26%20PAL&indexname=NAME_OF_THE_SERVICE_PROVIDER&classid=5 HTTP/1.1 204 -
127.0.0.1 - - [03/Dec/2021:13:43:57 +0000] GET /console/autocomplete?&term=011000&indexname=INVOICE_NUMBER&classid=5 HTTP/1.1 204 -
127.0.0.1 - - [03/Dec/2021:13:44:42 +0000] GET /console/autocomplete?&term=OUR%20INVOICE%20%26%20ST&indexname=DESCRIPTION&classid=5 HTTP/1.1 204 -
127.0.0.1 - - [03/Dec/2021:13:45:29 +0000] GET /console/autocomplete?&term=a&indexname=SUBMITTED_BY&classid=5 HTTP/1.1 204 -
127.0.0.1 - - [03/Dec/2021:13:45:30 +0000] GET /console/autocomplete?&term=admin&indexname=SUBMITTED_BY&classid=5 HTTP/1.1 204 -
127.0.0.1 - - [03/Dec/2021:13:45:37 +0000] POST /console/uploadprogress HTTP/1.1 200 -
127.0.0.1 - - [03/Dec/2021:13:45:37 +0000] POST /console/uploadprogress HTTP/1.1 200 176
127.0.0.1 - - [03/Dec/2021:13:45:38 +0000] POST /console/uploadprogress HTTP/1.1 200 176
127.0.0.1 - - [03/Dec/2021:13:45:38 +0000] POST /console/uploadprogress HTTP/1.1 200 177
127.0.0.1 - - [03/Dec/2021:13:45:38 +0000] POST /console/uploadprogress HTTP/1.1 200 177
127.0.0.1 - - [03/Dec/2021:13:45:38 +0000] POST /console/uploadprogress HTTP/1.1 200 177
127.0.0.1 - - [03/Dec/2021:13:45:39 +0000] POST /console/uploadprogress HTTP/1.1 200 177
127.0.0.1 - - [03/Dec/2021:13:45:39 +0000] POST /console/uploadprogress HTTP/1.1 200 178
127.0.0.1 - - [03/Dec/2021:13:45:40 +0000] POST /console/uploadprogress HTTP/1.1 200 178
127.0.0.1 - - [03/Dec/2021:13:45:40 +0000] POST /console/uploadprogress HTTP/1.1 200 178
127.0.0.1 - - [03/Dec/2021:13:45:41 +0000] POST /console/uploadprogress HTTP/1.1 200 178
127.0.0.1 - - [03/Dec/2021:13:45:42 +0000] POST /console/uploadprogress HTTP/1.1 200 178
127.0.0.1 - - [03/Dec/2021:13:45:43 +0000] POST /console/uploadprogress HTTP/1.1 200 179
127.0.0.1 - - [03/Dec/2021:13:45:43 +0000] POST /console/uploadprogress HTTP/1.1 200 179
127.0.0.1 - - [03/Dec/2021:13:45:44 +0000] POST /console/uploadprogress HTTP/1.1 200 179
127.0.0.1 - - [03/Dec/2021:13:45:45 +0000] POST /console/uploadprogress HTTP/1.1 200 179
127.0.0.1 - - [03/Dec/2021:13:45:46 +0000] POST /console/uploadprogress HTTP/1.1 200 179
127.0.0.1 - - [03/Dec/2021:13:45:46 +0000] POST /console/uploadprogress HTTP/1.1 200 179
127.0.0.1 - - [03/Dec/2021:13:45:47 +0000] POST /console/uploadprogress HTTP/1.1 200 179
127.0.0.1 - - [03/Dec/2021:13:45:49 +0000] POST /console/uploadprogress HTTP/1.1 200 179
127.0.0.1 - - [03/Dec/2021:13:45:50 +0000] POST /console/uploadprogress HTTP/1.1 200 179
127.0.0.1 - - [03/Dec/2021:13:45:50 +0000] POST /console/uploadprogress HTTP/1.1 200 179
127.0.0.1 - - [03/Dec/2021:13:45:50 +0000] POST /console/uploadprogress HTTP/1.1 200 179
127.0.0.1 - - [03/Dec/2021:13:45:50 +0000] POST /console/uploadprogress HTTP/1.1 200 179
